video_id,raw,text
video1,Klo blak mores dok gimana,kalo blak mores dok bagaimana
video1,Yahh inilah Indonesia dimana pemerintahannya Baper an ..... giliran ditantang buka data yg 206 anak anak gagal ginjal akut *Pasti Kicep*,iya indonesia mana perintah bawa perasaan an gilir tantang buka data yang anak anak gagal ginjal akut kicep
video1,"Indonesia butuh banyak berita yg heboh,untuk pengalihan aj..",indonesia butuh banyak berita yang heboh alih saja
video1,editor nya dokter kebanyakan edit video entertain.. konten edukasi banyak dikasih sound effect 🤣🤣,editor nya dokter banyak edit video entertain konten edukasi banyak kasih sound effect
video1,Semoga segera ada jln keluar,semoga segera jalan keluar
video1,makanan dari cina yg membuat anay² jadi sakit,makan cina yang buat anay jadi sakit
video1,Di Jawa timur sudah banyak korbannya pak,jawa timur banyak korban pak
video1,selalu menyampaikan ilmu yang bermanfaat. thanks dok.,selalu ilmu manfaat terima kasih dok
video1,"Ada kongkalekong dok
Bisnis lagi bisnis lagi 😂
Kemks gtu lho, mmpng 2thn lagi masa jbtn pakde",kongkalekong dok bisnis bisnis kemks begitu lho mmpng tahun masa jbtn pakde
video1,"Dok mau tau obat yang bisa nyembuhin paru"" sama asma buat anak 6 tahun itu apa obat alami ? Soal nya pergi ke dokter anak sudah berobat jalan 1 thun gk sembuh"" trus sekarang harus berobat jalan 6 bulan lagi...",dok mau tahu obat bisa nyembuhin paru sama asma buat anak tahun apa obat alami soal nya pergi dokter anak obat jalan tahun enggak sembuh terus sekarang obat jalan bulan
video1,Pdahal merk itu sudah lama di pasaran,padahal merk sudah lama pasar
video1,"Jadi nggak Usah ""MEMANCING DI AIR KERUH""",jadi perlu pancing air keruh
video1,GAK USAH SOK PINTER bro nyatanya KAMU tahu setalah BERITA BEREDAR di MEDIA juga Kan? itu berarti kamu dengan KULI BATU SAMA NILAINYA,enggak perlu sok pintar saudara laki-laki nyata kamu tahu seta berita edar media kan arti kamu kuli batu sama nilai
video1,Informasi yg bagus,informasi yang bagus
video1,Semangat dok 🥰,semangat dok
video1,"alhamdulillah dari dulu minum sirop ,ga innalillahi, knp heboh ,bpom ya kmn, baru selesai corona,  bisnis is bisnis apa bpom ya dapet cuan...Indonesia apa si yg ga heboh",alhamdulillah dulu minum sirop enggak innalillahi kenapa heboh bpom kemana baru selesai corona bisnis is bisnis apa bpom dapat cuan indonesia apa sih yang enggak heboh
video1,Dokter cerdas .. Makasih atas info nya dok,dokter cerdas terima kasih atas informasi nya dok
video1,"Bulan"" kemaren ponakan gw juga minum ini, alhdulihah nya gk papa

Ayo dong BPOM harus lebih berhati-hati lagi....",bulan kemarin ponakan aku minum alhdulihah nya enggak papa ayo dong bpom lebih hati hati
video1,Pengalihan isu,alih isu
video1,Apakah bukan efek imunisasi/ vaksin yg disuntukkan?,bukan efek imunisasi vaksin yang suntuk
video1,"Kalau orang sakit gak boleh minum obat sama aja orang lama2 akan mati ya dok, memang hidup ini serba salah",kalau orang sakit enggak minum obat sama saja orang lama mati dok memang hidup serba salah
video1,Terimakasih dok atas penjelasannya. Sangat menginspirasi.,terimakasih dok atas jelas sangat inspirasi
video1,"baru tadi pagi mau beli silex obat batuk sirup herbal, tp apotiknya ga bisa karna di larang jual obat sirup dulu",baru tadi pagi mau beli silex obat batuk sirup herbal tapi apotik enggak karena larang jual obat sirup dulu
video1,Subhanallah,subhanallah
video1,"Pihak yg paling bertanggung jawab BPOM ..seharusnya secara moral pimpinannya harus mundur sebagai bentuk pertanggung jawaban...agar tidak terjadi lagi di masa depan ,,penyegaran harus dilakukan..Kemenkes juga terkesan lamban dan malas2an",pihak yang paling tanggung jawab bpom cara moral pimpin mundur bagai bentuk tanggung jawab tidak jadi di masa depan segar laku kemenkes kes lamban malas
video1,Hadir dokter 👍👍,hadir dokter
video1,Aku tanya ke bidan alasan g boleh konsumsi obat sirup malah dijutekin 🤣🤣🤣🤣 intinya kalau sakit priksa dulu... Kaya promo jasa bidanya 😅😅,aku tanya bidan alas enggak konsumsi obat sirup bahkan dijutekin inti kalau sakit periksa dulu kayak promo jasa bida
video1,Sangat mengedukasi.  Thank atas info pengetahuannya dok.,sangat edukasi thank atas informasi tahu dok
video1,~p~,p
video1,"Byk faktor penyebab gagal ginjal anak,bisa krn jajanan anak yg g jelas,atau teh kemasan siap minum,krgnya minum air putih,,smua obat itu pnh anak ku pke alhamdulillah sehat2 inti nya byk minum air putih",banyak faktor gagal ginjal anak karena jajan anak yang enggak jelas kakak perempuan kemas siap minum krgnya minum air putih semua obat pnh anak ku pakai alhamdulillah sehat inti nya banyak minum air putih
video1,"Ya ampun,unibebi sering aq kasih ke anakq 5 tahun,mudahan ga terjadi apa2,anakq sehat2 amin",ampun unibebi sering aku kasih anakq tahun mudah enggak jadi apa anakq sehat amin
video1,"Efek samping vaksin kali, heran semenjak ada vaksin org2 jd gampang sakit, vaksin jg di paksa make, skrng obat yg ga bersalah di fitnah berbahaya, ini tuh ada konspirasi pasti yg bikin huru hara elit global yg sasarannya anak kecil, klo kemaren sasarannya org dewasa, serentak kena covid semua pdh datanya aja ga valid, krn ada yg di paksa di vonis covid biar rs nya di kasih aliran dana😅 dan sbnernya bnyk bgt berita2 yg beredar di sosmed tp ga di masukin tv aja, giliran yg menakutnakuti di masukin, media tv kdg udh di setting biar menampilkan berita yg menakutnakuti tanpa penjelasan yg lugas.",efek samping vaksin kali heran semenjak vaksin orang jadi gampang sakit vaksin juga paksa memakai sekarang obat yang enggak salah fitnah bahaya itu konspirasi yang bikin huru hara elit global yang sasar anak kecil kalo kemarin sasar orang dewasa serentak kena covid semua pdh data saja enggak sah karena yang paksa vonis covid biar rs nya kasih alir dana sbnernya banyak banget berita yang edar sosmed tapi enggak memasuki tv saja gilir yang menakutnakuti memasuki media tv kadang sudah atur biar tampil berita yang menakutnakuti jelas yang lugas
video1,Makasih . Jadilah lilin yg menyala senantiasa,terima kasih jadi lilin yang nyala senantiasa
video1,"Kan klo ada duit nya ga perlu di uji , lolosin aja, yg penting saling percaya aja 🤭",kan kalo uang nya enggak perlu uji lolosin saja yang penting saling percaya saja
video1,Hayo loh ini mau nutupin masalah apa lagi dah😂,hayo loh mau menutupi masalah apa deh
video1,Ada isu terbaru agar membuat masyarakat indonesia lupa dengan kasus2 sblumm nya dan kaget nya lagi saya liat ibu PN mngluarkan kabar ada obat gagal ginjal dari singapur wkwkwkw kocakkk,isu baru buat masyarakat indonesia lupa kasus sblumm nya kaget nya aku lihat ibu pn mngluarkan kabar obat gagal ginjal singapur wkwkwkw kocak
video1,"Kasusnya Di Gambia, dibuat Di India... Yang HEBOH Indonesia...",kasus gambia buat india heboh indonesia
video1,BPOM kmn saja dibayar dgn uang rakyat untuk melindungi rakyat atau melindungi produsen obat ????🤔🤔🤔🤔,bpom kemana bayar dengan uang rakyat lindung rakyat lindung produsen obat
video1,Udah bahas ginian ajah dok jangan undang undang orang yang ga jelas menurut ku gini ajah edukasi,sudah bahas beginian saja dok jangan undang undang orang enggak jelas turut ku gini saja edukasi
video1,"Benar dr cerdas, gara gara isu yg blm pasti membuat masyarakat cemas",benar dari cerdas gara gara isu yang belum buat masyarakat cemas
video1,"Menurut saya, kemenkes udah tepat narik semua produk sampai mereka benar benar memastikan apakah obat obat tersebut benar benar membahayakan. ED dan DEG memang bahaya dalam jumlah batas tertentu. PEG lebih aman meskipun dalam konteks biaya untuk penggunaan PEG sebagai pelarut obat, lebih mahal harganya.",turut kemenkes sudah tepat menarik semua produk mereka benar benar apakah obat obat sebut benar benar bahaya edisi deg memang bahaya jumlah batas peg lebih aman meski konteks biaya guna peg bagai larut obat lebih mahal harga
video1,Coba cek mereka yang kena itu udah vaksin covid atau belum,coba cek yang kena sudah vaksin covid belum
video1,Tidak. Oleh diminum jika punya gangguan lain.,oleh minum punya ganggu
video1,Tanks dokter richard anda menjawab keresahaan para ibuk²,tanks dokter richard jawab keresahaan ibuk
video1,pengalihan berita apa lagi ini 🤣🤣,alih berita apa ini
video1,Gagal ginjal karena di vaksin covid 19,gagal ginjal di vaksin covid
video1,"Anak sy dr bayi selalu pake parasetamol tempra kalo lg deman sementara sebelum ke dokter mdh""an di jauhkan dr penyakit tersebut 🤲 dan semoga cpt terselesaikan kasus ini 🙏",anak aku dari bayi selalu pakai parasetamol tempra kalau lagi sementara ke dokter mdh an jauh dari sakit sebut semoga cepat selesai kasus
video1,Bagaimana dengan tanggung jawab distributor obat terkait.,bagaimana tanggung jawab distributor obat kait
video1,CNN memang gk bener,cnn memang enggak benar
video1,"Nah gini dong kasih solusi buat ibu2 di rumah,bukan cuma ngelarang doang. ....Dukung DR.RICHARD LEE jadi MENKES. . .,Like & Comen.😄😄😄",nah gini dong kasih solusi buat ibu rumah bukan cuma melarang saja dukung dari richard lee jadi menkes like komen
video1,"Namanya juga Indonesia dok, orangnya pada latah2 😂",nama indonesia dok orang latah
video1,"Setahu aku setiap obat pasti ada tulisan jangan diberikan kepada penderita sinusitis,hipertensi dan gangguan hati atau ginjal... Biasanya ada yg kayak gitu...",tahu aku tiap obat tulis jangan beri derita sinusitis hipertensi ganggu hati ginjal biasa ada yang kayak begitu
video1,Barusan ada berita bayi 11 bulan dari Aceh sembuh dari gagal ginjal akut.,barusan berita bayi bulan aceh sembuh gagal ginjal akut
video1,"tanya jindan,pirdaus oibowo, dan gus samsudin apakah sudah hooh tenan atou belum,,,kalou belum..undang pesulap merah biar di buktikan,,",tanya jindan pirdaus oibowo gus samsudin sudah hooh tenan atou kalou undang sulap merah biar bukti
video1,tolong dok saya di paksa workout nihh dok 1000 puyeran tiap shift 🥴💪  .. semoga Kesehatan dunia lekas membaik setelah covid melanda🙏🙏,dok di paksa workout nih dok puyer tiap shift semoga sehat dunia lekas baik covid landa
video1,Tuhan Yesus memberkati dokter,tuhan yesus kati dokter
video1,Kalo parasitamol yang ada kandungan alkoholnya anaku jadi diare dok. Saya biasa kasih sanmol yang non alkohol alhamdulillah gak ada efek samping,kalau parasitamol kandung alkohol ana jadi diare dok biasa kasih sanmol non alkohol alhamdulillah enggak ada efek samping
video1,masalahnya korbanya di indo sudah 100an lebih bang. ini kan aneh banget. obat sirup oan dr dulu juga kita minum.,masalah korbanya indonesia an lebih bang kan aneh banget obat sirup oan dari dulu kita minum
video1,Dokter ricard adalah dokter yg paling berani bicara karena dokter ricard peduli karena dia tidak maau rakyat indonesia dibodoh bodohin,dokter ricard dokter yang paling berani bicara dokter ricard peduli dia mau rakyat indonesia bodoh bodohin
video1,Lucunya banyak disini,lucu banyak sini
video1,terus hubungannya dengan obat penawar gagal ginjal seharga 16 jt itu gimana? jadi berprasangka atau gimana  ...ampun deh kok jualan obat harus begini dulu,terus hubung obat tawar gagal ginjal harga juta bagaimana jadi prasangka bagaimana ampun deh kok jual obat begini dulu
video1,Dokter cerdas... 👍👍👍👍,dokter cerdas
video1,Aneh Yaa... misalnya kan wabah virus mungkin iya bisa kena bersamaan ..KLO ginjal kok bisa bersamaan ya kena nya ??,aneh iya misal kan wabah virus mungkin iya kena sama kalo ginjal kok sama kena nya
video1,Proris dan tempra gimana ya soalnya inilah obat yg selalu sy pakai buat anak anak,proris tempra bagaimana soal obat yang selalu aku pakai buat anak anak
video1,"bbrpa merek disetop krn saat diuji awal utk perijinan pelarutnya dibawah batas tpi wktu ada ksus ini dan diuji bbrpa botol diatas batas (artinya tdk ada konsistensi dlm produksi). 
Utk penyebab pnyakit msih diselidiki, katanya sih tdk ada hubungan dg covid, hal lain yg diselidiki ya sirup krn merujuk ksus serupa d luar, dan pnyebab2 lain diselidiki, penyetopan bbrpa merek tepat krn selagi diselidiki stop dlu kmngkinan2 pnyebab.",beberapa merek setop karena uji awal untuk perijinan larut bawah batas tapi waktu ksus uji beberapa botol atas batas arti tidak konsistensi dalam produksi untuk pnyakit masih selidik kata sih tidak hubung dengan covid yang selidik sirup karena rujuk ksus rupa di luar dan pnyebab lain selidik setop beberapa merek tepat karena selidik henti dulu kmngkinan pnyebab
video1,terimakasih dokter richard lee atas penjelasanya😘😘,terimakasih dokter richard lee atas jasa
video1,Like dr.richard 😘😘terimakasih penjelasannya,like dari richard terimakasih jelas
video1,Byk yg latah di indo.wkwkkwkkw,banyak yang latah indonesia wkwkkwkkw
video1,Bukan obat sirup yg bermasalah tapi vaksin ke anaklah biang keroknya,bukan obat sirup yang masalah vaksin anak biang kerok
video1,Faktor apa ya kira...,faktor apa kira
video1,"Gue gk pernah ngalami gagal ginjal.. 
Gue cuma ngalami gagal sukses doang..",aku enggak pernah ngalami gagal ginjal aku cuma ngalami gagal sukses saja
video1,"PEMERINTAH KOK DIAM AJA KLO MEMANG BEGITU
KENAPA BISA MEMAKAN KORBAN .....",perintah kok diam saja kalo memang kenapa makan korban
video1,Kerana itu di malaysia ubat batuk ubat selsama dan cirit birit tidak disaran atau diberi kepada anak2 dibawah umur setahun.,ranah di malaysia ubat batuk ubat selsama cirit birit sar beri anak bawah umur tahun
video1,Terus utk covid knp g ditarik juga pdhl vaksinnya juga bermasalah,terus untuk covid kenapa enggak tarik padahal vaksin masalah
video1,"Paling cuma buat mngalihkan isu besar , udah biasa itu di indo , kalo ad kasus besar pasti nanti akan ad kasus lain yg dibuat LBH heboh utk mnutup kasus sblmnya agar masyarakat g fokus sama kasus kemarin"" yg ngga kelar"" n g bisa dikelarin",paling cuma buat mngalihkan isu besar sudah biasa di indonesia kalau ada kasus besar nanti ada kasus yang buat lebih heboh untuk menutup kasus sebelumnya masyarakat enggak fokus sama kasus kemarin yang enggak kelar dan enggak dikelarin
video1,Saham Farmasi hancur deh 😂,saham farmasi hancur deh
video1,JADI DI SINI KITA TAU KERJANYA BPOM NGAK JELAS. MALAHAN DI SALAHIN FARMASI. SEMUA PRODUK ITU KAN HARUS DI UJI BPOM DULU BARU BISA DI PASARKAN.. LAH KENAPA UDAH TAU BAHAYA TTP DI PASARKAN. SELAMA INI APA YANG DI UJI BPOM ?,jadi sini tahu kerja bpom enggak jelas bahkan salahkan farmasi semua produk kan uji bpom dulu baru di pasar lah sudah tahu bahaya tetap di pasar lama apa di uji bpom
video1,dr dulu anak saya pake obat sirup dan sekrng anak saya sehat jd Arsitek 👍,dari dulu anak pakai obat sirup sekarang anak sehat jadi arsitek
video1,"Menurut saya kalo sakit masih gejala ringan saja kalo masih pilek batuk ringan jangan dikasih obat lah...di terapi aja minum hangat atau menghindari makanan yg merangsang batuk...kalo udah bapil g sembuh2 baru dikasih obat tapi harus sesuai resep dokter gitu....kadang ada yg masih gejala ringan ngasih obatnya over,apalagi langsung minum antibiotik,waduh jangan asal kasih antibiotik ya guys apalagi cara pemberiannya dan penyimpanan nya kurang tepat",turut kalau sakit gejala ringan kalau pilek batuk ringan jangan kasih obat lah terapi saja minum hangat hindar makan yang rangsang batuk kalau sudah bapil enggak sembuh baru kasih obat harus sesuai resep dokter begitu kadang yang gejala ringan mengasih obat over langsung minum antibiotik waduh jangan asal kasih antibiotik teman-teman cara beri simpan nya kurang tepat
video1,Kecewa kecewa....Lesti g jadi janda.,kecewa kecewa lesti enggak jadi janda
video1,Negara ini udah hancur lebur akibat di pimpin yg bukan ahlinya..miriss banget ketika ada kabar yg belum jelas sumbernya semuaa di babat habiss!!!!,negara sudah hancur lebur akibat pimpin yang bukan ahli miriss banget ada kabar yang jelas sumber semuaa babat habiss
video1,"Dalam Vaksin juga mengandung ethylenglicol / diethylenglicol kenapa hanya obat Syrup yang hanya dilarang. 👍
Hepatitis misterius, gagal ginjal misterius dan muncul penyakit misterius lain kedepan yang sifatnya AKUT, muncul darimana sebenarnya penyakit-penyakit ini sebenarnya.
Vaksin MRNA harus dicurigai keamannya, bongkar agar smua terang benderang 👍",vaksin kandung ethylenglicol diethylenglicol hanya obat syrup hanya larang hepatitis misterius gagal ginjal misterius muncul sakit misterius depan sifat akut muncul darimana benar sakit sakit benar vaksin mrna curiga aman bongkar semua terang benderang
video1,"membantu bnget pnjelasan dolter richard ....ank ku 2 kecil kecil dn setiap satu bulan entah itu 2 atau 3 kali kna flu batuk ,kakak nya susah minum obt tpi adik nya pinter semntara ak suruh mbak dirumh kasih madu tiap gari",bantu banget pnjelasan dolter richard anak ku kecil kecil dan tiap satu bulan entah atau kali kna flu batuk kakak nya susah minum obt tapi adik nya pintar semntara aku suruh mbak dirumh kasih madu tiap gari
video1,"Ujung2nya inport obat syrop dari CINA.
NIPU RAKY GA ADA KAPOKNYA. HEEH",ujung inport obat syrop cina tipu raky enggak kapok heeh
video1,"Awas hati2 rakyat Indonesia
Mensikapi info kemkes ini jgn langsung percaya dulu.
Who hrs turun niiih. 
Jgn tipu rakyat ya?",awas hati rakyat indonesia sikap informasi kemkes jangan langsung percaya dulu who harus turun nih jangan tipu rakyat
video1,dok dok aku pusing sebagai anak farmasi pusing dengerin materi ini.. setuju banget sih yg dr bilang gak semua anak2 bisa minum puyer walaupun di kasih pemanis... banyakin air putih solusinya ya dok tq dok... klo konsul k dr spa dan dr itu resepin pct piye...,dok dok aku pusing bagai anak farmasi pusing mendengarkan materi tuju banget sih yang dari bilang enggak semua anak minum puyer walaupun kasih man membanyaki air putih solusi dok terima kasih dok kalo konsultasi ke dari siapa dari resepin pct piye
video1,"Semua yg djelasin sma dokter bener.negara kita lucu,suka bikin kaget dan suka ngeprank rakyatnya",semua yang djelasin sama dokter benar negara lucu suka bikin kaget suka ngeprank rakyat
video1,Ko Richard bagi saran nya dong ngilang jerawat yg berbentuk bisul dan keloit udah 4 tahun lebih merasakan jerawat menyerupai bisul🙏,kok richard saran nya dong menghilang jerawat yang bentuk bisul keloit sudah tahun lebih rasa jerawat rupa bisul
video1,Lha saya kalo minum obat sirup dr dulu .....alhamdulillah saya baik2 saja..,lah kalau minum obat sirup dari dulu alhamdulillah baik
video1,Kok cuma di Indonesia yang ribut??? Kl ada konspirasi mafia berarti mesti di selidiki,kok cuma indonesia ribut kalo konspirasi mafia arti mesti selidik
video1,Masuk logika juga BPOM sudah ada tapi tdk aman bagaimana caranya meloloskannya😆,masuk logika bpom ada tidak aman bagaimana cara lolos
video1,Dokter tuh ya gini bukan hanya kepentingan dagang obat aja yg penting jgn nyalahin vaksin cov aja lah 🤭😀,dokter itu gini bukan penting dagang obat saja yang penting jangan menyalahkan vaksin cov saja lah
video1,"Gini dong dok gak usah podcast  urusin masalah gak penting kaya sidenis,fokus saja karna ini membantu banget🙏",gini dong dok enggak perlu podcast urus masalah enggak penting kayak sidenis fokus karena bantu banget
video1,"Saya juga bingung
BPOM kemana saja ya",juga bingung bpom mana iya
video1,"1:07 , karena petinggi-petinggi melihat peluang cuan boss",petinggi petinggi lihat peluang cuan bos
video1,"Siapa yg disalahkan?
Ternyata tidak ada jaminan,wlpun sdh BPOM,Depkes...
Bingung..",siapa yang salah nyata ada jamin wlpun sudah bpom depkes bingung
video1,"Obat sirup sudah ada sejak puluhan tahun..... Kenapa baru sekarang muncul ini dan itu..... Ada apa sih dibalik itu semua......

Mungkinkah gegara vaksin juga yg mengakibatkan itu semua .....",obat sirup ada sejak puluh tahun baru sekarang muncul dan ada apa sih balik semua mungkin gegara vaksin yang akibat semua
video1,"Ya begini kalau pejabatnya punya ijazah tapi ga bisa dipertanggungjawabkan,. Sekolah cuma tidur tapi jadi lulusan terbaik,",begini kalau jabat punya ijazah enggak dipertanggungjawabkan sekolah cuma tidur jadi lulus baik
video1,lol kesukaan orang indonesia yaitu menghebohkan sesuatu😂😂😂 ❤Indonesia🥰,tertawa suka orang indonesia heboh indonesia
video1,"Anak saya dari kecil smpe 2 thn minum boat sirup uny beby cocok, terus sekarang boreh gk ya minum uni beby",anak dari kecil sampai tahun minum boat sirup uny beby cocok terus sekarang boreh enggak minum uni beby
video1,"Knp baru diributkan skrg, kan mustinya obat beredar sdh diperiksa bpom.....sdh beredar baru ditarik....apa fungsi bpom pak dokter",kenapa baru ribut sekarang kan mustinya obat edar sudah periksa bpom sudah edar baru tarik apa fungsi bpom pak dokter
video1,"Intinya hidup itu sllu berserah diri 
Pada sang pencipta.Alloh .
Nga usah ribet.",inti hidup selalu serah diri sang cipta allah enggak perlu ribet
video1,"Anak saya menderita asma, d rumah selalu sedia sabutamol dan pct cair, gara2 masalah ini, langsung konsul ke dokter anak, minta tolong untuk merubah jenis obatny untuk sementara",anak derita asma di rumah selalu sedia sabutamol pct cair gara masalah langsung konsultasi dokter anak meminta rubah jenis obatny untuk sementara
video1,"Pertanyaan unfaedah saya kenapa baru sekarang terjadi,, di pikir2 itu sirup sejak saya dri kecil hingga saya dewasa masi bnyk tu yg konsumsi  sirup... Apa kah ada sebuah politik antara sirup dan pil...",tanya unfaedah kenapa baru sekarang jadi pikir sirup sejak dari kecil hingga dewasa mas banyak itu yang konsumsi sirup apa ada buah politik sirup pil
video1,"Darurat obat dan dokter ,krisis kepercayaan kesehatan  dan obat after covid.....racun atau yg meracuni nya sapa?",darurat obat dokter krisis percaya sehat obat after covid racun yang racun nya siapa
video1,Dok apa ada kemungkinan dari vaksin covid? 🙏,dok apa mungkin vaksin covid
video1,Itulah org indonesia udh bodoh ngaku dukun,orang indonesia sudah bodoh mengaku dukun
video1,"Hanya di indonesia aja,di negara luar alhamdulilah,di indonesia,macam2,pemerintahanya membunuh anak bangsa lewat dari air gas di seprotkan kemata",indonesia saja negara luar alhamdulilah indonesia macam pemerintahanya bunuh anak bangsa lewat air gas di seprotkan mata
video1,Menakutkan sekali kemaren hapatitis  sekarang gagl ginjal...ya allah,takut sekali kemarin hapatitis sekarang gagl ginjal allah
video1,Ia minuman juga atau juga susu bubuk anak juga harus di periksa,minum atau susu bubuk anak harus periksa
video1,"Terlepas  dari kandungannya, obat2  sirup tsb sudah sejak lama dikonsumsi masyarakat namun tdk menyebabkan  gagal ginjal; pasti  ada penyebab lain",lepas kandung obat sirup tersebut sejak lama konsumsi masyarakat tidak gagal ginjal ada lain
video1,Bukankah obat sirup Uda ada dari dahulu kok baru ini meresahkan.,bukankah obat sirup sudah dari kok baru resah
video1,Aq sih kepikir dok susu anak yang terkontaminasi bakteri dan banyaknya kandungan micin dijajanan anak atau makanan yang dijual dipasaran... Seharusnya bpom hrs periksa ini dan selalu pantau...,aku sih pikir dok susu anak kontaminasi bakteri banyak kandung micin jajan anak makan jual pasar bpom harus periksa dan selalu pantau
video1,"kenapa ga dokter aja yg jd kepala BPOM atau menteri kesehatan?
dokter bener2 bs menyampaikan edukasi dan menenangkan Krn telah memberi informasi.tidak diem aja,tp menyetop semua produk sirup tanpa ada konferensi pers",enggak dokter saja yang jadi kepala bpom menteri sehat dokter benar bisa edukasi tenang karena beri informasi diam saja tapi setop semua produk sirup ada konferensi pers
video1,Takutnya karena vaksin 🤦🤦🤦,takut vaksin
video1,"Gara2 isu ini,mertua gw batuk2 ,mau minum obat batuk was2 juga hmm sulit
Semoga bagi yang sakit lekas sembuh yang sehat tetap jaga kesehatan",gara isu mertua aku batuk mau minum obat batuk was hmm sulit semoga sakit lekas sembuh yang sehat tetap jaga sehat
video1,Hrsnya pabrik yg menyebabkan gagal ginjal tsb  bertanggung jawab apalagi korbannya sdh byk,harusnya pabrik yang gagal ginjal tersebut tanggung jawab korban sudah banyak
video1,Setuju sm judul dr konten ini.. pdhl udh bpom kok bs baru diteliti lbh lanjutnya skrg?,tuju sama judul dari konten padahal sudah bpom kok bisa baru teliti lebih lanjut sekarang
video1,Fix resesi. Auto pabrik farmasi stop produksi. Banyak yg kena phk,fix resesi auto pabrik farmasi henti produksi banyak yang kena phk
video1,"Mungkin saat di bpomkan  tdk pakai yg komponen tambahan ump sirup ,yg beredar ditambahi sirup  itu bisa jadi.",mungkin di bpomkan tidak pakai yang komponen tambah ump sirup yang edar tambah sirup bisa jadi
video1,konspirasi terbaru,konspirasi baru
video1,Sukses selalu dok biar bisa ngasih semangat buat negri ini .,sukses selalu dok biar mengasih semangat buat negeri
video1,"padahal sirup yang dilarang untuk dikonsumsi itu sdh biasa dikonsumsi dari dulu dan sebelumnya tidak pernah terdengar berita/kasus sbg penyebab ggl ginjal, tp kenapa sejak peradaban covid19 ini semuanya menjadi ""dikit-dikit bahaya"" seakan-akan ada seperti kospirasi dibalik semua ini, karena terjadinya juga di berbagai belahan dunia.",padahal sirup larang konsumsi sudah biasa konsumsi dulu belum pernah dengar berita kasus sebagai ggl ginjal tapi sejak adab covid semua jadi dikit dikit bahaya akan seperti kospirasi balik semua karena jadi di bagai bahan dunia
video1,"Itu namanya antisipasi bos, memangnya   knp klu heboh, kan bagus spy orang lebih waspada terhadap obat2tn.",nama antisipasi bos memang kenapa kalau heboh kan bagus supaya orang lebih waspada hadap obattn
video1,Kalau menurut saya mah dr makanan dan jajanan yg kekinian soalnya kl obat kan kita gk konsumsi tiap hari,kalau turut mah dari makan jajan yang kini soal kalo obat kan enggak konsumsi tiap hari
video1,Ini gmn yaa🗿👀,bagaimana iya
video1,"Saya laki dokter, bukan ibu ibu, saya jga nonton 😅",laki dokter bukan ibu ibu juga menonton
video1,"Gara""obat sirup di THN g di jual,ank sy steep'a  kmt lgi,pdhl dh lma g kmt'a,ank sy cocok' obat sirup proris penurun PNS,",gara obat sirup tahun enggak jual anak aku steep a kmt lagi padahal dah lama enggak kmt a anak aku cocok obat sirup proris turun pns
video1,Kenapa makanan tidak di musnahkan tetapi mala obat obatan ..padahal Makanan yang memicu penyakit .bukan karena OBAT,makan di musnah mala obat obat padahal makan picu sakit bukan obat
video1,Terimakasih dokter Lee informasinya,terimakasih dokter lee informasi
video1,Hidup emak emak heboh,hidup emak emak heboh
video1,Terimakasih dokter🙏👍,terimakasih dokter
video1,Hanya sebuah permainan.,buah main
video1,Harus nya penjelasan dari dr richard ini di jadikn informasi yg akurat....ini penjelasannya mudah dimengerti drpd menteri kesehatan....,nya jelas dari richard di jadikn informasi yang akurat jelas mudah erti daripada menteri sehat
video1,Nah dengerin dulu SMa dokter ganteng ini...tolong dong undang dicenel tvi biar tau ibu2 se indonesia,nah mendengarkan dulu sama dokter ganteng tolong dong undang dicenel tvi biar tahu ibu se indonesia
video1,Pasti sebagian besar emak emak yg heboh 😁😁,bagi besar emak emak yang heboh
video1,BPOM harus bertanggung jwb,bpom tanggung jawab
video1,"Obat batuk sirup dewasa??
Aku lg batuk"", mau minum obat was""",obat batuk sirup dewasa aku lagi batuk mau minum obat was
video1,"Paracetamol sirup dulu waktu kecil aman""  Aja tu, Indonesia ada berita heboh dikit diluar negeri sudah ikut heboh jg, seharus nya di investigasi dulu",paracetamol sirup dulu waktu kecil aman saja itu indonesia berita heboh dikit luar negeri ikut heboh juga nya investigasi dulu
video1,Anda dokter apa kok balik nanya?,dokter apa kok balik bertanya
video1,"Terimakasih bpk dokter richard informasinya,,,,",terimakasih bapak dokter richard informasi
video1,Ethelyne glicol bahan dasar Air radiator = obat sirup anak. Gimana dok?,ethelyne glicol bahan dasar air radiator obat sirup anak bagaimana dok
video1,"Thank u atas penjelasannya dok🙏🏻
Review produk kecantikan kali dong dok, sekarang makin banyak produk viral ditiktok belum BPOM, penasaran sama sabun sama skincarenya🙏🏻",thank lu atas jelas dok review produk cantik kali dong dok sekarang makin banyak produk viral ditiktok bpom penasaran sama sabun sama skincarenya
video1,"Jelas bgt penjelasan dr.richard,makasih dokter..",jelas banget jelas dari richard terima kasih dokter
video1,"Ya biasa lah pemerintah Indonesia, orang pada heboh vandemi covid di awal, pemerintah kita mah santui, nah giliran negara lain yg santui, malah negara kita yg heboh sendiri",biasa lah perintah indonesia orang heboh vandemi covid awal perintah mah santui nah gilir negara yang santui bahkan negara yang heboh sendiri
