video_id,raw,text
video2,"Saya orang awam tentang obat obatan. Tapi sebelum dr. Ricad ngomong seperti ini, sy sudah ber ansumsi spt ini. Apa makanan dan minuman yg sehari2 dikonsumsi, kurangnya minum air putih setelah minum oBat.",orang awam obat obat belum dari ricad mengomong aku ber ansumsi seperti ini apa makan minum yang hari konsumsi kurang minum air putih minum obat
video2,"Trimakasih banget dok, informasinya, semangat terus dok buat Indonesia ga monoton. Semangat dokter💪💪💪",trimakasih banget dok informasi semangat terus dok buat indonesia enggak monoton semangat dokter
video2,Kan kerja cepet dok namanya juga😅,kan kerja cepat dok nama
video2,"Bagaimana bisa dr edukasi yg sgt sgt bagus gini di penjarakan ya🤔
Langkah baik mu harus terus maju dr👍👍👍👍👍👍👍👍👍👍👍👍👍👍",bagaimana dari edukasi yang sangat sangat bagus gini penjara langkah baik mu terus maju dari
video2,"Nonton video ini gw jadi sedih, terutama saat dokter sebut obat utk kejang. Ya Tuhan. Ga kebayang itu gimn perasaan ortu yg pny anaknya memiliki kebutuhan obat itu. Ga kebayang jg bagaimana pasien yg bergantung pd obat itu. 
Ya Tuhan..semoga kami semua selalu sehat, semua anak terutama. Semoga bisa cepat ketahuan penyebab gagal ginjalnya, jgn tebak2 buah manggis begini. Kasihan yg memiliki kebutuhan akan obat itu.",menonton video aku jadi sedih utama dokter sebut obat untuk kejang tuhan enggak bayang bagaimana asa orang tua yang punya anak milik butuh obat enggak bayang juga bagaimana pasien yang gantung pada obat iya tuhan semoga semua selalu sehat semua anak utama semoga cepat tahu gagal ginjal jangan tebak buah manggis begini kasihan yang milik butuh obat
video2,Mari kita kembali ke zaman purba 😅😅😅. Konsumsi obat2 tradisional aja,kita ke zaman purba konsumsi obat tradisional saja
video2,Aslii asli. Aku pengonsumsi amoxcicilinnn dulu waktu kecill kayanya ga keitungg berapa botol karena dulu sering sakit:'),asli asli aku konsumsi amoxcicilinnn dulu waktu kecill kayak enggak keitungg berapa botol dulu sering sakit
video2,"menurut gw udah benerlah bpom sama Kemenkes langsung stop walaupun baru praduga. kalo nunggu hasil penelitian jelas yg memakan waktu, pasti makin banyak korban. masa iya gara2 kasian perusahaan obat bangkrut jadi tunggu kesimpulan pasti. ini menyangkut nyawa orang dok. situ dokter atau tukang bisnis obat ?",turut aku sudah benerlah bpom sama kemenkes langsung henti walaupun baru praduga kalau menunggu hasil teliti jelas yang makan waktu makin banyak korban masa iya gara kasih usaha obat bangkrut jadi tunggu simpul ini sangkut nyawa orang dok situ dokter tukang bisnis obat
video2,gk skalian aja smua obat dilarang biar klo sakit tinggl pasrah aja....,enggak sekalian saja semua obat larang biar kalo sakit tinggal pasrah saja
video2,"Menteri"" hasil bagi"" balas jasa.. bukan ahli dibidangnya....
Padahal sdh Bertahun tahun beredar di masyarakat.. sdh ada label BPOM juga.. skrg dinyatakan berbahaya..  hello... iru label BPOM  berarti abal"" dong.. asal dikasih stempel...selesai..",menteri hasil balas jasa bukan ahli bidang padahal sudah tahun tahun edar masyarakat sudah label bpom sekarang nyata bahaya hello iru label bpom arti abal dong asal kasih stempel selesai
video2,"Dokter R yang terhormat, 
Penyitaan itu dilakukan karena masih DIDUGA. Oke ?
Yang namanya diduga, itu akan dilakukan berbagai macam cara untuk PENCEGAHAN. 
Anda seharusnya paham dengan hal remeh ini kan ?!
Sedangkan kemenkes juga masih MENDUGA. Masih dilakukan penelitian lebih lanjut. 
Lalu apakah jika anak dokter yang ""meninggal"" , dokter tetap tidak setuju ?😏",dokter r hormat sita laku duga oke nama duga akan laku bagai macam cara cegah harus paham hal remeh kan sedang kemenkes masih duga masih laku teliti lebih lanjut lalu jika anak dokter tinggal dokter tetap tuju
video2,Semoga diundang om deddy,semoga undang om deddy
video2,Cek pake susu formula merek apa Dok..,cek pakai susu formula merek apa dok
video2,Obat sirup mylanta di larang gk dok.. minta jawabanya..🙏,obat sirup mylanta larang enggak dok meminta jawabanya
video2,"Cepet konsultasi emang g pake duit pak mentri yg terhormat,,,,mentri gilaaaaaaa",cepat konsultasi memang enggak pakai uang pak tri yang hormat tri gilaaaaaaa
video2,ini pemerintah kayak pengalihan isu denger2 pemerintah sdh pesen obat dari luar negeri obat produk sendiri dhilangkan,perintah kayak alih isu dengar perintah sudah sen obat luar negeri obat produk sendiri dhilangkan
video2,Saya percaya ini pengalihan isu sama hal y seperti musibah di kanjuruhan,percaya alih isu sama iya musibah kanjuruhan
video2,"LUAR BIASA PEMAHAMAN & PENDAPAT YG DISAMPAIKAN dr Richard Lee SANGAT CERDAS ....
SMG BANGSA INDONESIA BANYAK MEMILIKI ORG2 CERDAS SEPERTI BELIAU ... 🤲🤲🤲",luar biasa paham yang dari richard lee sangat cerdas semoga bangsa indonesia banyak milik orang cerdas beliau
video2,"Ya betul Dr. Richard, saya sebagai IRT sakit 1 hari aza kegiatan operasional d rmh ud terganggu, gak bisa lama2 sakitny lgs cus ke dokter aza suntik n minum obat....",betul dari richard bagai irt sakit hari saja giat operasional di rumah sudah ganggu enggak lama sakitny langsung cus dokter saja suntik dan minum obat
video2,Aku lg sakit batuk dok tp tetep minum obh nich,aku lagi sakit batuk dok tapi tetap minum obh nih
video2,Di balik itu semua yg pasti ada pihak yg di untungkan..... itu  tujuan utamanya bagi mereka.,balik semua yang ada pihak yang untung tuju utama mereka
video2,"Obat obatan semua bisa beredar bukannya lewat bpom duluka 
Cobaja semua chek obatnya ada bpom ga kalo gada ya ilega
Nah kalo ada bpom nya
Andalah yg bisa menyimpulkan",obat obat semua edar bukan lewat bpom duluka cobaja semua chek obat bpom enggak kalau enggak ada ilega nah kalau bpom nya yang simpul
video2,"Jgn cm obatY doang yg di clame penyebabY tp pola makananY dong ...klo makan nan yg di mkn setiap hari klo obat klo g sakit g mkn...
Heran aku stepmenY penxegahaY kaya  dagelan 
Mksh dokter infonya dn ilmunya",jangan cuma obaty saja yang clame penyebaby tapi pola makanany dong kalo makan nan yang makin tiap hari kalo obat kalo enggak sakit enggak makin heran aku stepmeny penxegahay kayak dagel terima kasih dokter informasi dan ilmu
video2,Duh kyk gak terima nih masa' sanmol dan hufagrip Syrup termasuk😰😢pdahal anakku saat bayi sesudah imunisasi dulu obatnya sanmol Syrup pke pipet dan diresepin dr dokter,aduh kayak enggak terima ini masa sanmol hufagrip syrup masuk padahal anak bayi imunisasi dulu obat sanmol syrup pakai pipet diresepin dari dokter
video2,Kayax ini ma cuma pengalihan isu aja biar si Sambo Ama kronix di lupakan pemerintah,kayak sama cuma alih isu saja biar sih sambo sama kronix lupa perintah
video2,"Komentar sy sebagai org awam sih kayaknya menkes sangat terlalu di negara lain itu kan 4 macam jenis obt sirup eeee sampai di 62+ 102 obt sirup kayaknya udah berlebih lebihan, jujur anak sy klu demam sy ksh parasatamol sirup itu sangat2 cocok klu ngak ada lagi gimana ayo??? Apa anak2 nggak boleh sakit, apa hrs sehat terus....ngagak mungkin kali.....tambah lagi kerjaan yg sudah kemaris covid 19. Berlebih lebihan.... Atau anggarannya tambah lagi heheee",komentar aku bagai orang awam sih kayak menkes sangat terlalu negara kan macam jenis obt sirup eeee di obt sirup kayak sudah lebih lebih jujur anak aku kalau demam aku kasih parasatamol sirup itu sangat cocok kalau enggak bagaimana ayo apa anak boleh sakit apa harus sehat terus ngagak mungkin kali tambah kerja yang mar covid lebih lebih anggar tambah lagi heheee
video2,"pencegahan dini bukankah lebih baik dari pda menunggu di periksain satu"" sampai banyak korban... itu kalau bener ternyata obat itu memang berbahaya... ENTAHLAH...",cegah dini bukankah lebih baik pada tunggu periksain satu banyak korban kalau benar nyata obat memang bahaya entah
video2,"Logika gagal ginjal efek samping obat ITU setdk nya ketauan pas udh remaja atau dewasa
INI masa ginjal akut PD balita2
Modus Kali INI sihhh",logika gagal ginjal efek samping obat setdk nya tahu pas sudah remaja dewasa masa ginjal akut pada balita modus kali sih
video2,Anacetine waduh obat anaku..kemarin minum gak apa apa.aman anaknya sehat dok,anacetine waduh obat ana kemarin minum enggak apa apa aman anak sehat dok
video2,Pakai parasetamol sama sanmol juga juga boleh hadeh proris juga gk boleh hadeh,pakai parasetamol sama sanmol hadeh proris juga enggak hadeh
video2,Hati2 di laporkan para cebong,hati lapor cebong
video2,Waduh Antibiotik juga 🤔,waduh antibiotik
video2,makin kesini negara ini makin kesana..demen bgt bkin heboh seantero jagad..entahlah kita rakyat kecil yg gak tau apa apa dibikin resah gelisah dan secara gak langsung mempengaruhi psikologis rakyat kecil yg gak tau apa apa...ada apa dengan petinggi petinggi diatas sana???????ingatlah siksa di akhirat kelak lebih kejam dari siksa dunia...,makin kesini negara makin kesana suka banget bikin heboh antero jagad entah rakyat kecil yang enggak tahu apa apa bikin resah gelisah cara enggak langsung pengaruh psikologis rakyat kecil yang enggak tahu apa apa apa petinggi petinggi atas sana ingat siksa akhirat kelak lebih kejam siksa dunia
video2,Apakah gagal ginjal  terjadinya bisa tiba2 sakit dok?  Memang tidak ada proses begitu?,gagal ginjal jadi tiba sakit dok memang ada proses
video2,"Yg anak gw prnh paket
De cought
Unibebi
Cetirizin
Fasidol
Dan byk lainnya yg dokter kasih ketika periksa.
Saya yakin semua anak di Indonesia Psti pernah konsumsi guafenesin,
Anak gw klo panas suka kejang lalu gmna ngatasinnya klo gak boleh konsumsi Paracetamol? Ambil keputusan yg bijak dong pak men.",yang anak aku pernah paket deh cought unibebi cetirizin fasidol banyak yang dokter kasih periksa yakin semua anak indonesia pasti pernah konsumsi guafenesin anak aku kalo panas suka kejang lalu bagaimana ngatasinnya kalo enggak konsumsi paracetamol ambil putus yang bijak dong pak men
video2,"Sama seperti covid baru muncul di berita langsung rame dan byk korban,,ini juga baru diberitakan langsung booming dan byk anak yg jadi korban salah satunya ponakan saya umur 5th sabtu kemarin meninggal karena sebelumnya ke klinik dikasih uni bebi cough anak langsung nyeri perutnya dan langsung tidak pipis,,takut sendiri mau kasih vitamin padahal sebelumnya anak saya selalu minum apialys sirup karna musim pancaroba denger berita saya stop langsung vitaminnya,,
Seharusnya vaksin BIAN kmrin juga di cek jangan hanya bersembunyi dari kata ""DI DUGA"" dan ditarik obat2 yg sudah ada dari dulu,,",sama covid baru muncul berita langsung ramai banyak korban baru berita langsung booming banyak anak yang jadi korban salah satu ponakan umur tahu sabtu kemarin tinggal klinik kasih uni bebi cough anak langsung nyeri perut langsung pipis takut sendiri mau kasih vitamin padahal belum anak selalu minum apialys sirup karena musim pancaroba dengar berita henti langsung vitamin vaksin bian kemarin juga cek jangan sembunyi kata di duga tarik obat yang ada dulu
video2,"Klo udah rame/viral,baru deh BPOM ribut larang ini itu yg notabene obat itu sudah diminum hampir 99% anak indonesia,dan dari obat dngn merk yg bnyk tersebut hampir 100% sudah ber'BPOM
Heyyy ibu bp BPOM
Kemaren pas merk obat tersebut minta izin edar itu yg di cek apa nya ??
Apakah kalian beneran ng'cek atau gmn ??",kalo sudah ramai viral baru deh bpom ribut larang yang notabene obat minum hampir anak indonesia dari obat dengan merk yang banyak sebut hampir sudah ber bpom heyyy ibu bp bpom kemarin pas merk obat sebut meminta izin edar itu yang cek apa nya kalian benaran ng cek bagaimana
video2,Krn zat pelarutnya yg diimpor saat ini berbeda dengan yg dahulu kala.,karena zat larut yang impor ini beda yang kala
video2,Terima kasih dokter 🙏,terima kasih dokter
video2,"Dr.lee,saya mau tannya donk.
Selama ini dr.,kan selalu menyarankan semua orang percaya produk yang ada bpom nya..sampai2 menyalahkan produk yg gak ada bpomnnya.
Nah dengan kejadian ini..dr.lee bisa lihat donk pastinnya bpom tidak secara bijak jg menentukan stndarnnya.
Berarti selama ini standar dr.lee katakan atas penggunakan produk harus ada bpomnya gimana?..….
Mohon di jawab dan di tanggapi ya
Trimakasih",dari lee mau tan dong lama dari kan selalu saran semua orang percaya produk bpom nya salah produk yang enggak ada bpomnnya nah jadi dari lee lihat dong pastinnya bpom cara bijak juga stndarnnya arti lama standar dari lee kata atas produk ada bpomnya bagaimana mohon jawab di tanggap trimakasih
video2,Anak ku pernah minum kebanyakan obat yg di sebutkan di atas n itu pun resep dari dokter...hadehhhh,anak ku pernah minum banyak obat yang sebut atas dan pun resep dokter hadehhhh
video2,dari kasus gagal ginjal dan obat terlarang jadi ngeh bahwa dunia kesehatan indonesia lagi sakit,kasus gagal ginjal obat larang jadi engah dunia sehat indonesia sakit
video2,Terima kasih dokter Richard lee,terima kasih dokter richard lee
video2,"Good Job ..Dok,aq setuju sepemikiran",bagus job dok aku tuju pikir
video2,"Yang namanya punya anak, pasti punya obat sirup dirumah....karena kalau kita ke apotik pun kita cari obat buat anak pasti yg di kasih obat sirup, ke dokter pun kita tetap di resepi obat sirup kalau buat anak anak......😏😏😏",nama punya anak punya obat sirup rumah kalau apotik kita cari obat buat anak yang kasih obat sirup ke dokter kita tetap resep obat sirup kalau buat anak anak
video2,"BPOM teh kumh atuh nya...memeh di izin kn teh di pariksa heula teu,,,cik atuh sing balener",bpom kakak perempuan kumh kalau begitu nya memeh izin kan kakak perempuan pariksa heula teu cik kalau begitu sing balener
video2,Anak2 suka minum air manis yg berwarna klu boleh cegah sebelum kecanduan minum air meneral walau sekali minum tiga tegok nanti klu Haus minum lagi maaf ya jgn biasakn anak minum air sirup manis,anak suka minum air manis yang warna kalau cegah candu minum air teral sekali minum tiga tegok kalau haus minum maaf jangan biasakn anak minum air sirup manis
video2,"Di logika obat kn d gunakan cuma wktu sakit aja gk tiap hari .... Klau gra2 obat. Itu knp gk dr dulu ada ank gagal ginjal .
KALAU MENURUT SAYA KOK MALAH MERUJUK KE IMUNISASI BIAN Y . 
Di loika aj kawann2 .. jgn fokus ke obatt2anyy doank",logika obat kan di cuma waktu sakit saja enggak tiap hari kalau gra obat kenapa enggak dari dulu anak gagal ginjal kalau turut kok bahkan rujuk imunisasi bian iya loika saja kawann jangan fokus obattanyy doang
video2,"Naaaaaachhh...., Saya sepakat dgn argumen nya pak dokter.

Begini ceritanya, Selain di group² WA banyak yg menshare tentang larangan bbrp list obat sirop, anak² saya pun sampai meminta pd saya utk tdk memberikan lagi obat²an sirop pd anak² nya (kebetulan cucu² semua saya yg urus/rawat dikarenakan org tua mereka posisi tdk di Indonesia). Saat anak² saya mulai terpengaruh itulah, saya bertanya balik pd anak².
1. Kenapa baru skrg di thn 2022 obat² sirop tsb dilarang? Sementara ada bbrp obat sirop yg sdh dr dulu kita konsumsi. Misal nya OBH, tempra, Paracetamol,dll. Klo obat² tsb bermasalah, shrusnya kita smua sdh kena dampak nya dr dulu khaan...

2. Bukankah obat² tsb sebelumnya sdh diteliti lbh dulu oleh BPOM sebelum di sebar luaskan perdagangannya di toko² obat? Bukankah BPOM isi nya orang² yg ahli dlm dunia farmasi ? Ngapain aja selama ini kerjaan dr orang² yg duduk di badan BPOM? Koq aneh yaa...

3. Apa jangan² ada unsur politik kah di dalamnya. Secara PEMILU sebentar lgi akan berlangsung. Ataukah ada hal² yg terselubung yg kita tdk tau dgn para produsen obat²an tsb?

Saya berani berSUMPAH atas nama ALLAH pak dokter, poin² tsb diatas saya utarakan pd anak² sy. Saya katakan pd anak² kita memang rakyat kecil, tetapi kita bukan rakyat yg bodoh Nak. Kita jangan mau dibohongi oleh oknum² yg mungkin saja punya kepentingan khusus pd produsen pembuatan obat² tsb. Jangan kita ikut²an dibuat panik ya Nak. Ntar yg ada malah berbalik. Anak² kalian (cucu sy) sakit lalu kita ksh obat asal²an aja yg penting bukan berupa sirop. Akhirnya anak2 kalian jd korban kebodohan kita selaku org tua. 

Dan ketika cucu balita saya sakit nih pak dokter, ceritanya saya pergi ke apotik mau beli obat batuk sirop anak yg sdh biasa klrga kami konsumsi,, eeeeeeh sdh ditarik dr peredaran pak. Saya coba lari ke minimarket, ternyata ""sama"" ZONK. 
Terpaksa saya ke toko herbal, mencari obat batuk yg khusus utk balita. Disarankan oleh pramuniaganya obat ramuan terbuat dari daun buah saga. Sayangnya...karena aroma nya seperti jamu²an cucu kecil saya tdk suka. 
Naaach...hal² semacam ini laah yg bikin kita orang tua jadi pusiiiing pak dokter. 

Kalau saya pribadi,, tidak akan mau percaya begitu saja pada hal² yg sedang viral, pak!
Apalagi...yg viral tsb tdk bisa masuk dalam logika saya. walau kadang logika seorang lansia sprt saya suka dianggap dangkal oleh banyak orang.",naaaaaachhh sepakat dengan argumen nya pak dokter begini cerita group wa banyak yang menshare larang beberapa list obat sirop anak pun meminta pada untuk tidak beri obat an sirop pada anak nya betul cucu semua yang urus rawat orang tua posisi tidak indonesia anak mulai pengaruh tanya balik pada anak baru sekarang tahun obat sirop tersebut larang beberapa obat sirop yang sudah dari dulu konsumsi misal nya obh tempra paracetamol kalo obat tersebut masalah shrusnya semua sudah kena dampak nya dari dulu kah bukankah obat tersebut sudah teliti lebih dulu bpom sebar luas dagang di toko obat bukankah bpom isi nya orang yang ahli dalam dunia farmasi mengapai saja lama kerja dari orang yang duduk di badan bpom kok aneh iya apa jangan unsur politik di cara milu sebentar lagi langsung ada yang selubung yang tidak tahu dengan produsen obat an tersebut berani sumpah atas nama allah pak dokter poin tersebut atas utara pada anak aku kata pada anak memang rakyat kecil bukan rakyat yang bodoh nak jangan mau bohong oknum yang mungkin punya penting khusus pada produsen buat obat tersebut jangan ikut an buat panik nak entar yang ada bahkan balik anak kalian cucu aku sakit lalu kasih obat asal an saja yang penting bukan upa sirop akhir anak kalian jadi korban bodoh selaku orang tua ketika cucu balita sakit ini pak dokter cerita pergi apotik mau beli obat batuk sirop anak yang sudah biasa keluarga konsumsi eeeeeeh sudah tarik dari edar pak coba lari minimarket nyata sama bodoh paksa ke toko herbal cari obat batuk yang khusus untuk balita saran pramuniaga obat ramu buat daun buah saga sayang aroma nya jamu an cucu kecil tidak suka naaach macam laah yang bikin kita orang tua jadi pusiiiing pak dokter kalau pribadi akan mau percaya saja hal yang sedang viral pak yang viral tersebut tidak masuk logika walau kadang logika orang lanjut usia seperti aku suka anggap dangkal banyak orang
video2,Saya yakin sebentar LG Mentri kesehatan dipanggil DPR dan ditegur presiden .,yakin sebentar lagi tri sehat panggil dpr tegur presiden
video2,"Saya lebih curiga ke minuman kemasan gelas,minuman sachetan,dan makanan2 ringan dgn bahan pengawet .untuk obat kita sebgi org tua paling lama jg menggunakan obat sirup seminggu.klo anak2 blm jg sembuh langsung dibawa ke RS.jd dugaan obat sirup SBG penyebab gangguan ginjal akut adalah  merupakan pernyataan dan tindakan blunder dr Kemenkes.",lebih curiga minum kemas gelas minum sachetan makan ringan dengan bahan awet obat sebgi orang tua paling lama juga obat sirup minggu kalo anak belum juga sembuh langsung bawa rs jadi duga obat sirup sebagai ganggu ginjal akut rupa nyata tindak blunder dari kemenkes
video2,"Harusnya jgn di publikasikan dulu, teliti dulu stlh ada hasil baru dipublikasikan...agar ga muncul kepanikan masa...

Teliti jg pola hidup anak2 tsb...makannya n minumannya...",jangan publikasi dulu teliti dulu setelah hasil baru publikasi enggak muncul panik masa teliti juga pola hidup anak tersebut makan dan minum
video2,"Dari semua yg dokter sebutun kayanya bbrapa pernah saya kasih ke anak mulai dr paracetamol, obat lambung, obat batuk n amoxilin...apalagi sanmol syrup setiap panas anak aku minum itu ... Ambroxol syrup, antasida doen, tempra, proris, konidin, zync, huffagrip n ada bbrapa amoxilin",semua yang dokter butun kayak bbrapa pernah kasih anak mulai dari paracetamol obat lambung obat batuk dan amoxilin sanmol syrup tiap panas anak aku minum ambroxol syrup antasida doen tempra proris konidin zync huffagrip dan bbrapa amoxilin
video2,Terima kasih dok atas penjelasan'y.. sy jd lbh paham.. 🙏 masyarkat psti sdh lbh cerdas..,terima kasih dok atas jelas iya aku jadi lebih paham masyarkat pasti sudah lebih cerdas
video2,"Sepertinya yg dokter Richard videoin SDH dikeluarkan klo boleh deh digunakan,,,aku lihat di vlognya Dr Gerry&miche,,,,kynya udh diuji awalnya suruh diberhentikan dl sekarang SDH boleh,,,,termasuk OBH dan Komix jg boleh 🙏🏻",yang dokter richard videoin sudah keluar kalo deh aku lihat vlognya dari gerry miche kynya sudah uji awal suruh henti dulu sekarang sudah masuk obh komix juga
video2,Klo kecap masih aman gak?jadi takut konsumsi semua makanan yg berbahan cair🤬,kalo kecap aman enggak jadi takut konsumsi semua makan yang bahan cair
video2,"Kmrn anak sy bapil obat radangnya diksh DEXAMETHASONE dok tp yg tablet,,,,semoga g apa"",,,ini kn yg dilarang sementara yg sirup",kemarin anak aku bapil obat radang diksh dexamethasone dok tapi yang tablet semoga enggak apa kan yang larang yang sirup
video2,Yang bobrok bpom nya,bobrok bpom nya
video2,"Itu obt2 yg d konsumsi ank2 yg gagal ginjal,dok,d sita d selidiki..",obt yang di konsumsi anak yang gagal ginjal dok di sita di selidik
video2,"Aku posing dengan indonesia ada aja maslah. Sirup dari kecil sampek aq punya anak dua .tiap sakit panas deman .minum sirup sudah biasa gak ada apa"" .aq heran sumpah .kenapa kenapa woi .pemerintah perlu bertanggung jawab. Kalao anak kecil demam kalo gak minum sirup trus minum apa??? Aq tanya .janagn menkes tolong tinjau ulang jangan langsung buat keputusan ..hmmm🤦🤦🤦🤦 sekali lagi minta tolong jangan gegabah ojo sembrono ,belum belum udah langsung main cabut aja 🤦🤦🤦🤦",aku posing indonesia saja mas sirup kecil sampai aku punya anak tiap sakit panas minum sirup biasa enggak apa aku heran sumpah kenapa woi perintah perlu tanggung jawab kalao anak kecil demam kalau enggak minum sirup terus minum apa aku tanya janagn menkes tinjau ulang jangan langsung buat putus hmmm sekali meminta jangan gegabah ojo sembrono belum sudah langsung main pergi saja
video2,Dari 102 obat itu bbrapa pernah diminum anak gue waktu masih bayi dan anak2 😃😃😃 apalagi antibiotik nya kalau ke dr pasti dikasih hmmm untung anak gue bisa sampai SMP mudahan g ada efek samping Aamiin YRA,obat bbrapa pernah minum anak aku waktu bayi anak antibiotik nya kalau dari kasih hmmm untung anak aku sampai sampai mudah enggak efek samping amin yra
video2,"Katanya Tempra aman, sanmol aman tapi td disebutin .. ahh pusing jd emak..",kata tempra aman sanmol aman tadi disebutin ah pusing jadi emak
video2,Masya'allah saya juga minum obat sucralfate sirup sama domperidone tablet saya jadi panik ya allah jauhkanlah dari penyakit yang berbahaya,masya allah juga minum obat sucralfate sirup sama domperidone tablet jadi panik allah jauh sakit bahaya
video2,Dipaksa sehat di negeri yang sakit dok,paksa sehat negeri sakit dok
video2,"Aneh juga g sih, kalo sekian banyaknya obat sejuta umat yg mungkin sudah konsumsi,, tp yg kena hanya anak""😌",aneh enggak sih kalau sekian banyak obat juta umat yang mungkin konsumsi tapi yang kena anak
video2,Prihatin sih dgn pemerintah jmn sekarang..,prihatin sih dengan perintah jmn sekarang
video2,"Minum obat itu kan saat anak sakit.. Artinya ga tiap hari.. Apakah efeknya sesingkat itu dok..? 
Bagaimana dengan makanan atau minuman yang tiap hari di konsumsi.. Apakah itu ga menjadi faktor utamanya?",minum obat kan anak sakit arti enggak tiap hari efek singkat dok bagaimana makan minum tiap hari konsumsi itu enggak jadi faktor utama
video2,*Gagal ginjal yg terjadi pd anak2 akhir2 ini pure dampak dr gagal mikir pmerintahan saat ini...hati2 rezim pki lg mnyusun rencana buat memuluskan skenario2 konyol mereka*,gagal ginjal yang jadi pada anak akhir pure dampak dari gagal mikir pmerintahan ini hati rezim pki lagi mnyusun rencana buat mulus skenario konyol
video2,"Kalo obat"" sirup bisa bicara pasti pada ajak tmn""nya demo di Kemenkes,",kalau obat sirup bicara pada ajak teman nya demo kemenkes
video2,Kalau gitu obat apa yg bisa diberikan padahal anak2 kan sering sakit batuk pilek..,kalau begitu obat apa yang beri padahal anak kan sering sakit batuk pilek
video2,"Minuman menyebabkan diabetes dan nuget bisa kanker . Bagaimana BPOM gak diperiksa rasanya makanya Indonesia hobbi skl dgn penyakit DIABETES DAN KANKER harap DIPERIKSA dgn KETAT OLEH BPOM .
Jangan hanya demi haus uang sogokan lolos semua itu . Sekarang sudah terjadi GEMPAR GAGAL GINJAL BARU TERBONGKAR KEBOBROKAN BADAN INI YG MEMERIKSA MAKANAN DAN MINUMAN  TERMASUK OBAT2AN !!!
Tolong diperiksa semua obat2an .
Saya ada diabetes dan kolesterol , setiap sakit flu saya ke dokter spd saya keluhkan juga ada diabetes maksudnya spy dokternya hati2 memberi obat . Tapi nyatanya tambah beli penyakit , misalnya pernah kena maag , pusing sempoyongan spt mabuk jalannya , jantung ber-debar2 . Sdh ada 3-4 × kejadian dgn berlainan dr-spd nya semua hasil sama itu semua dokter spd di Denpasar .
Sejak saat itu saya gak pernah ke dokter lagi .
Pake herbal lebih bagus buatan sendiri .
Efeknya klo rasa gak cocok berhenti dan herbal lebih murah . Maaf dokternya spt gak mengenal efek obat yg cocok utk pasiennya yg sakit.
Asal dibuka resepnya dikasih obat atau dr nya dikenalkan sales obat shg dpt bonus banyak . Aduh dokter belajarlah lagi , jangan asal saja dikasih obat . Sudah banyak orang jadi korban . Tapi mereka tidak mau mengeluh , takut dokternya tersinggung .
Makanya klo saya ketempat orang mati , pasti saya tanya siapa dokter yg pegang yg mati ini ? Misalnya A atau B .
Maka saya anggap GUGUR DOKTER INI TIDAK BISA MENGOBATINYA MEMBUAT ORANG DIANTAR KE KUBURAN !!! MAAF SEBELUMNYA🙏🙏🙏",minum diabetes nuget kanker bagaimana bpom enggak periksa rasa makanya indonesia hobbi sekali dengan sakit diabetes kanker harap periksa dengan ketat bpom jangan demi haus uang sogo lolos semua sekarang jadi gempar gagal ginjal baru bongkar bobrok badan yang periksa makan minum masuk obat periksa semua obat diabetes kolesterol tiap sakit flu dokter sepeda keluh ada diabetes maksud supaya dokter hati beri obat nyata tambah beli sakit misal pernah kena maag pusing sempoyongan seperti mabuk jalan jantung ber debar sudah ada jadi dengan dari sepeda nya semua hasil sama semua dokter sepeda denpasar sejak itu enggak pernah dokter pakai herbal lebih bagus buat sendiri efek kalo rasa enggak cocok henti herbal lebih murah maaf dokter seperti enggak kenal efek obat yang cocok untuk pasien yang sakit asal buka resep kasih obat dari nya kenal sales obat sehingga dapat bonus banyak aduh dokter bajar jangan asal kasih obat banyak orang jadi korban mereka mau keluh takut dokter singgung makanya kalo tempat orang mati aku tanya siapa dokter yang pegang yang mati misal a b aku anggap gugur dokter tidak obat buat orang antar ke kubur maaf
video2,Dok Anak²ku dr yg no 3 sampai 4 pakai unibebi caugh SM vometa sirup Alhamdulillah baik² saja...bener gk sih itu...mmgnya sekali minum berapa botol hingga gagal ginjal..meresahkan sekali...,dok anak ku dari yang nomor pakai unibebi caugh sama vometa sirup alhamdulillah baik benar enggak sih mmgnya sekali minum berapa botol hingga gagal ginjal resah sekali
video2,"Lucu polllll,COK!!!",lucu polllll cok
video2,Antasida doen sering konsumsi.. 😭😭,antasida doen sering konsumsi
video2,"Dokter richard dan sebagian org indonesia udah pinter lah knp pemerintah isinya anak paud semua,kasian msyarakat yg masih awam dan anknya sakit misal gak mampu ke dokter main nurut2 aja anak sakit gak tertolong obat buat pertolongan pertama gmn nasibnya 😔",dokter richard bagi orang indonesia sudah pintar lah kenapa perintah isi anak paud semua kasih msyarakat yang awam anaknya sakit misal enggak mampu dokter main nurut saja anak sakit enggak obat buat pertama bagaimana nasib
